verdict	cle	voie	hote	legi	distance_hote	texte	article_du_texte	numero_cite	code_cite	article_du_fonds	mention_hote	contexte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	71edaa9e685b0277	citation	nomme	oui	82	senat/leg-ppl19-342.html	5 bis	L412-10	code de la consommation	L412-12 (2020-06-12) Le nom et l'adresse du producteur de bière sont indiqués en évidence sur l'étiquetage de manière à ne pas induire en erreur le consommateur quant à l'origine de la bière, d'une manière quelconque, y compris en raison de la présentation générale de l'étiquette.	t article entre en vigueur le 1er juin 2020. Article 5 bis  La section 2 du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-10 ainsi rédigé :  « Art. L. 412-10. – Le nom et l’adresse du producteur de bière sont indiqués e	indiquent, de manière lisible, sur leurs cartes ou sur tout autre support la provenance et, le cas échéant, la dénomination de l’appellation d’origine protégée ou de l’indication géographique protégée des vins mis en vente sous forme de bouteille, de pichet ou de verre. »  II. – Le I du présent article entre en vigueur le 1er juin 2020. Article 5 bis  La section 2 du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-10 ainsi rédigé :  « Art. L. 412-10. – Le nom et l’adresse du producteur de bière sont indiqués en évidence sur l’étiquetage de manière à ne pas induire en erreur le consommateur quant à l’origine de la bière, d’une manière quelconque, y compris en raison de la présentation générale de l’étiquette. » Article 6 (Conforme) Au dernier alinéa de l’article L. 661-8 du code rural et de la pêche maritime, après le mot : « gratuit », sont insérés les mots : « ou à titre onéreux ». Article 7 (Conforme) La loi n° 57-128	https://www.senat.fr/leg/ppl19-342.html	juste		sonnet-juge-a	sonnet-juge-b		Identique, mot pour mot, à L. 412-12 (2020-06-12) que ce dossier a produite — texte conforme voté par le Sénat.	même disposition que 07a775ff80a88fa5/10beaa35d8f4fd2c : « Art. L. 412-10 » écrit correspond mot pour mot à L412-12.		2026-09-26
juste	7316ed0373b58ebb	citation	suppose	oui	16812	assemblee/13-projets-pl1769.asp	5	L311-14	code de la consommation	L311-13 (1993-07-27) L'offre préalable est établie en application des conditions prévues aux articles précédents selon l'un des modèles types fixés par le comité de réglementation bancaire, après consultation du Conseil national de la consommation.	, L. 311-18, L. 311-19 et L. 311-36 sont abrogés. Article 1er La section 1 du chapitre Ier du titre Ier du livre III du code de la consommation est ainsi rédigée : « Section 1 « Définitions et champ d’application « Art. L. 311-1. – Au sens du présent chapitre, sont considérés com	sans retard indu et au plus tard trente jours calendaires révolus après avoir envoyé la notification de la rétractation au prêteur. Les intérêts sont calculés sur la base du taux débiteur figurant au contrat. Le prêteur n’a droit à aucune autre indemnité versée par l’emprunteur en cas de rétractation. « En cas d’exercice de son droit de rétractation, l’emprunteur n’est plus tenu par le contrat de service accessoire au contrat de crédit. » B. – L’article L. 311-14 du même code est ainsi rédigé : « Art. L. 311-14. – Le contrat accepté par l’emprunteur ne devient parfait qu’à la double condition que ledit emprunteur n’ait pas usé de sa faculté de rétractation et que le prêteur ait fait connaître à l’emprunteur sa décision d’accorder le crédit, dans un délai de sept jours. L’agrément de la personne de l’emprunteur est réputé refusé si, à l’expiration de ce délai, la décision d’accorder le crédit n’a pas été portée à la connaissance de l’intéressé. L’agrément de la personne de l’emprunteur	https://www.assemblee-nationale.fr/13/projets/pl1769.asp	juste		sonnet-juge-a	sonnet-juge-b		Le texte écrit sous « Art. L. 311-14 » correspond à la version de L. 311-13 que ce dossier a produite le 2011-05-01 (« Le contrat accepté par l'emprunteur… »), non à la version de 1993 affichée par erreur dans la fiche ; le renvoi interne L. 311-15 porte le même décalage d'un cran que le numéro propre.	en base, l'article 1332 (numéro courant L311-13) porte une version du 2011-05-01 — produite par ce même dossier JORFDOLE000020542090 — dont le texte est identique mot pour mot au « Art. L. 311-14 » écrit ; seule la version de 1993 affichée dans la fiche (offre préalable) est étrangère au contenu.		2026-09-26
juste	742fb66ac4af78bc	citation	nomme	oui	77	assemblee/15-ta-commission-r2441-a0.asp	5	L412-9	code de la consommation	L412-11 (2020-06-01) Les exploitants d'établissements titulaires d'une licence de débit de boissons à consommer sur place ou à emporter ou d'une licence de restaurant indiquent, de manière lisible, sur leurs cartes ou sur tout autre support la provenance et, le cas échéant, la dénomination de l'appellation d'origine pr […]	nsérés les mots : « , à l’exception des vins, ». Article 5 I. – La section 2 du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-9 ainsi rédigé : « Art. L. 412-9. – Les exploitants d’établissements titulaires d’une licence de déb	ion en conformité avec le cahier des charges, l’information du consommateur doit être assurée en complément des mentions prévues au premier alinéa selon des modalités fixées par décret. » Article 4 Au deuxième alinéa de l’article L. 413-8 du code de la consommation, après le mot : « Toutefois », sont insérés les mots : « , à l’exception des vins, ». Article 5 I. – La section 2 du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-9 ainsi rédigé : « Art. L. 412-9. – Les exploitants d’établissements titulaires d’une licence de débit de boissons, à consommer sur place ou à emporter, ou d’une licence de restaurant indiquent, de manière lisible, sur leurs cartes ou sur tout autre support, la provenance et, le cas échéant, la dénomination de l’appellation d’origine protégée ou de l’indication géographique protégée des vins mis en vente sous forme de bouteille, de pichet ou de verre. » II (nouveau). – Le I du présent article entre en vigueur le	http://www.assemblee-nationale.fr/15/ta-commission/r2441-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		Identique, virgules près, à L. 412-11 (2020-06-01) que ce dossier a produite.	même disposition que 1046fbdbd6d7e7cd : « Art. L. 412-9 » écrit correspond à L412-11.		2026-09-26
juste	78ce4d8cf8b7be08	citation	suppose	oui	38000	senat/leg-pjl08-448.html	14	L311-47	code de la consommation	L311-48 (2011-05-01) Le prêteur qui accorde un crédit sans communiquer à l'emprunteur les informations précontractuelles dans les conditions fixées par les articles L. 311-6 ou L. 311-43, sans remettre et faire signer ou valider par voie électronique la fiche mentionnée à l'article L. 311-10, ou sans remettre à l'empru […]	. 311-18, L. 311-19 et L. 311-36 sont abrogés. Article 1 er La section 1 du chapitre I er du titre I er du livre III du code de la consommation est ainsi rédigée : « Section 1 « Définitions et champ d'application « Art. L. 311-1 . - Au sens du présent chapitre, sont considérés co	ode est complété par une phrase ainsi rédigée : « Le non-respect des dispositions des articles L. 321-3 et L. 321-4 est puni de la même peine. » IV. - L'article L. 322-5 du même code est abrogé. CHAPITRE VII SANCTIONS - PROCÉDURE Article 14 I. - La section 11 du chapitre I er du titre I er du livre III du même code, telle qu'elle résulte du I de l'article 7, est intitulée « Sanctions » et comprend les articles L. 311-47 à L. 311-49. II. - A. - L'article L. 311-47 du même code est ainsi rédigé : « Art. L. 311-47 . - Le prêteur qui accorde un crédit sans communiquer à l'emprunteur les informations précontractuelles dans les conditions fixées par les articles L. 311-6 ou L. 311-43, ou sans remettre à l'emprunteur une offre de contrat satisfaisant aux conditions fixées par les articles L. 311-11, L. 311-12, L. 311-16, L. 311-18, L. 311-19, L. 311-29, le dernier alinéa de l'article L. 311-17 et le cas échéant les articles L. 311 - 43 et L. 311-45, est déchu du droit aux intérêts. « Lorsque	http://www.senat.fr/leg/pjl08-448.html	juste		sonnet-juge-a	sonnet-juge-b		Ce brouillon de 2008 porte déjà la déchéance du droit aux intérêts que promulgue L. 311-48 (2011-05-01), la clause sur la fiche L. 311-10 n'étant ajoutée qu'en navette.	même cas que 6b5d3c8d98d45312 (Sénat, pjl08-448, 1re lecture) : version plus courte de la même disposition que L311-48.		2026-09-26
juste	79d90dc0169298a7	citation	nomme	oui	77	assemblee/15-ta-ta0362.asp	5	L412-9	code de la consommation	L412-11 (2020-06-01) Les exploitants d'établissements titulaires d'une licence de débit de boissons à consommer sur place ou à emporter ou d'une licence de restaurant indiquent, de manière lisible, sur leurs cartes ou sur tout autre support la provenance et, le cas échéant, la dénomination de l'appellation d'origine pr […]	nt insérés les mots : « , sauf pour les vins, ». Article 5 I. – La section 2 du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-9 ainsi rédigé : « Art. L. 412-9. – Les exploitants d’établissements titulaires d’une licence de déb	tion en conformité avec les usages traditionnels, l’information du consommateur doit être assurée en complément des mentions prévues au premier alinéa selon des modalités fixées par décret. » Article 4 Au deuxième alinéa de l’article L. 413-8 du code de la consommation, après le mot : « Toutefois », sont insérés les mots : « , sauf pour les vins, ». Article 5 I. – La section 2 du chapitre II du titre Ier du livre IV du code de la consommation est complétée par un article L. 412-9 ainsi rédigé : « Art. L. 412-9. – Les exploitants d’établissements titulaires d’une licence de débit de boissons à consommer sur place ou à emporter ou d’une licence de restaurant indiquent, de manière lisible, sur leurs cartes ou sur tout autre support la provenance et, le cas échéant, la dénomination de l’appellation d’origine protégée ou de l’indication géographique protégée des vins mis en vente sous forme de bouteille, de pichet ou de verre. » II (nouveau). – Le I du présent article entre en vigueur le 1e	http://www.assemblee-nationale.fr/15/ta/ta0362.asp	juste		sonnet-juge-a	sonnet-juge-b		Identique, mot pour mot, à L. 412-11 (2020-06-01) que ce dossier a produite.	même disposition que 1046fbdbd6d7e7cd : « Art. L. 412-9 » écrit correspond à L412-11.		2026-09-26
juste	8ae4ae466f7d4307	citation	nomme	oui	79	senat/leg-pjl12-810.html	45	L218-5-5	code de la consommation	L218-5-6 (2014-03-19) Sans préjudice des autres sanctions encourues, lorsque la non-conformité à la réglementation d'un produit a été établie par un essai ou une analyse, réalisé à la suite d'un prélèvement d'échantillon effectué en application du présent livre, le responsable de la mise sur le marché du produit ou, le […]	en vigueur. » Article 45 (Non modifié) La sous-section 2 de la section 1 du chapitre VIII du titre I er du livre II du code de la consommation est complétée par un article L. 218-5-5 ainsi rédigé : « Art. L. 218-5-5. - Sans préjudice des autres sanctions encourues, lorsque la no	é sans avoir été l'objet de l'autorisation, de l'enregistrement ou de la déclaration exigé par la règlementation applicable à ce produit, le préfet ou, à Paris, le préfet de police peut ordonner la suspension de sa mise sur le marché et son retrait jusqu'à la mise en conformité avec la réglementation en vigueur. » Article 45 (Non modifié) La sous-section 2 de la section 1 du chapitre VIII du titre I er du livre II du code de la consommation est complétée par un article L. 218-5-5 ainsi rédigé : « Art. L. 218-5-5. - Sans préjudice des autres sanctions encourues, lorsque la non-conformité à la règlementation d'un produit a été établie par un essai ou une analyse, réalisé à la suite d'un prélèvement d'échantillon effectué en application du présent livre, le responsable de la mise sur le marché du produit ou, le cas échéant, toute autre personne responsable de la non-conformité supporte, à titre de sanction infligée par l'autorité administrative, les frais de prélèvement, de transport, d'a	http://www.senat.fr/leg/pjl12-810.html	juste		sonnet-juge-a	sonnet-juge-b		Le texte écrit sous « Art. L. 218-5-5 » est identique, mot pour mot, au premier alinéa de L. 218-5-6 (version du 2014-03-19) que ce dossier a produite.	le contenu écrit sous « Art. L. 218-5-5 » est identique à L218-5-6 (2014-03-19), comme 0fac88a624af3141.		2026-09-26
juste	8d9e4c2d1cf4242e	citation	suppose	oui	9223	assemblee/14-ta-commission-r1156-a0.asp	45	L218-5-5	code de la consommation ainsi rétabli	L218-5-6 (2014-03-19) Sans préjudice des autres sanctions encourues, lorsque la non-conformité à la réglementation d'un produit a été établie par un essai ou une analyse, réalisé à la suite d'un prélèvement d'échantillon effectué en application du présent livre, le responsable de la mise sur le marché du produit ou, le […]	ion est jointe à la proposition de transaction adressée à l’auteur de l’infraction. » Article 36 L’article L. 217-5 du code de la consommation ainsi rétabli : « Art. L. 217-5. – Tout opérateur ayant connaissance, après avoir acquis ou cédé des produits, de la non-conformité de	rrêté préfectoral. « Art. L. 218-5-4. – S’il est établi qu’un produit a été mis sur le marché sans avoir été l’objet de l’autorisation, de l’enregistrement ou de la déclaration exigé par la règlementation applicable à ce produit, le préfet ou, à Paris, le préfet de police peut ordonner la suspension de sa mise sur le marché et son retrait jusqu’à la mise en conformité avec la réglementation en vigueur. » Article 45 La même sous-section 2 est complétée par un article L. 218-5-5 ainsi rédigé : « Art. L. 218-5-5. – Sans préjudice des autres sanctions encourues, lorsque la non-conformité à la règlementation d’un produit a été établie par un essai ou une analyse, réalisé à la suite d’un prélèvement d’échantillon effectué en application du présent livre, le responsable de la mise sur le marché du produit, ou, le cas échéant, toute autre personne responsable de la non-conformité supporte, à titre de sanction infligée par l’autorité administrative, les frais de prélèvement, de transport, d’	http://www.assemblee-nationale.fr/14/ta-commission/r1156-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		Même texte, à la ponctuation près, que L. 218-5-6 (2014-03-19) — ce rapport de commission reprend l'article tel qu'il sera promulgué.	même disposition que 8ae4ae466f7d4307 : « Art. L. 218-5-5 » écrit correspond à L218-5-6, malgré un artefact de repérage du code hôte sur l'article 36 voisin.		2026-09-26
juste	901c23f50ba59f34	citation	nomme	oui	77	assemblee/13-ta-ta0075.asp	7 quater	L121-84-7	code de la consommation	L121-84-9 (2008-06-01) Sans préjudice du tarif appliqué au titre de la fourniture des prestations de renseignements téléphoniques, aucun tarif de communication spécifique autre que celui d'une communication nationale ne peut être appliqué, par les opérateurs de téléphonie mobile, aux appels émis vers des services de re […]	aisonnable dans les conditions prévues au I de l’article L. 34-8. » Article 7 quater I. – Après l’article L. 121-84 du code de la consommation, il est inséré un article L. 121-84-7 ainsi rédigé : « Art. L. 121-84-7. – Sans préjudice du tarif appliqué au titre de la fourniture de	offre d’interconnexion visant à permettre à leurs clients d’appeler gratuitement certains numéros identifiés à cet effet au sein du plan national de numérotation. La prestation correspondante d’acheminement de ces appels à destination de l’opérateur exploitant du numéro est commercialisée à un tarif raisonnable dans les conditions prévues au I de l’article L. 34-8. » Article 7 quater I. – Après l’article L. 121-84 du code de la consommation, il est inséré un article L. 121-84-7 ainsi rédigé : « Art. L. 121-84-7. – Sans préjudice du tarif appliqué au titre de la fourniture des prestations de renseignements téléphoniques, aucun tarif de communication spécifique autre que celui d’une communication nationale ne peut être appliqué, par les opérateurs de téléphonie mobile, aux appels émis vers des services de renseignements téléphoniques. » II. – Après l’article L. 121-84 du même code, il est inséré un article L. 121-84-8 ainsi rédigé : « Art. L. 121-84-8. – Lorsqu’ils proposent d’assurer	http://www.assemblee-nationale.fr/13/ta/ta0075.asp	juste		sonnet-juge-a	sonnet-juge-b		Le texte écrit sous « Art. L. 121-84-7 » est identique, mot pour mot, à L. 121-84-9 (version du 2008-06-01) que ce dossier a produite.	le contenu écrit sous « Art. L. 121-84-7 » (tarif de communication vers les renseignements téléphoniques) est identique à L121-84-9 (2008-06-01).		2026-09-26
juste	9bbe2ec2fcf4706e	citation	suppose	oui	16832	senat/leg-tas08-098.html	5	L311-14	code de la consommation	L311-13 (1993-07-27) L'offre préalable est établie en application des conditions prévues aux articles précédents selon l'un des modèles types fixés par le comité de réglementation bancaire, après consultation du Conseil national de la consommation.	. 311-18, L. 311-19 et L. 311-36 sont abrogés. Article 1 er La section 1 du chapitre I er du titre I er du livre III du code de la consommation est ainsi rédigée : « Section 1 « Définitions et champ d'application « Art. L. 311-1 . - Au sens du présent chapitre, sont considérés co	sans retard indu et au plus tard trente jours calendaires révolus après avoir envoyé la notification de la rétractation au prêteur. Les intérêts sont calculés sur la base du taux débiteur figurant au contrat. Le prêteur n'a droit à aucune autre indemnité versée par l'emprunteur en cas de rétractation. « En cas d'exercice de son droit de rétractation, l'emprunteur n'est plus tenu par le contrat de service accessoire au contrat de crédit. » B. - L'article L. 311-14 du même code est ainsi rédigé : « Art. L. 311-14. - Le contrat accepté par l'emprunteur ne devient parfait qu'à la double condition que ledit emprunteur n'ait pas usé de sa faculté de rétractation et que le prêteur ait fait connaître à l'emprunteur sa décision d'accorder le crédit, dans un délai de sept jours. L'agrément de la personne de l'emprunteur est réputé refusé si, à l'expiration de ce délai, la décision d'accorder le crédit n'a pas été portée à la connaissance de l'intéressé. L'agrément de la personne de l'emprunteur	http://www.senat.fr/leg/tas08-098.html	juste		sonnet-juge-a	sonnet-juge-b		Comme pour 7316ed0373b58ebb, la version que ce dossier a produite le 2011-05-01 sous L. 311-13 correspond mot pour mot au texte écrit sous « Art. L. 311-14 », le renvoi interne glissant de L. 311-15 à L. 311-14 avec le même décalage.	vérifié dans travail/corpus/textes/JORFDOLE000020542090__leg-tas08-098.html : le texte intégral de « Art. L. 311-14 » écrit correspond mot pour mot à la version 2011-05-01 de l'article 1332 (numéro courant L311-13), produite par ce même dossier.		2026-09-26
juste	9f1cdfe9747ac682	citation	nomme	oui	76	assemblee/14-ta-commission-r1574-a0.asp	72 quater a	L111-4	code de la consommation		les références : « aux n bis et n ter ». Article 72 quater A (Non modifié) Le chapitre Ier du titre Ier du livre Ier du code de la consommation est complété par un article L. 111-4 ainsi rédigé : « Art. L. 111-4. – Sans préjudice des obligations d’information prévues à l’article	r) (nouveau) L’obligation de mettre à disposition des utilisateurs professionnels les informations mentionnées à l’article L. 121-83-1 du code de la consommation selon les modalités prévues à ce même article ; » c) (nouveau) Au dernier alinéa, les mots : « à la deuxième phrase du n » sont remplacés par les références : « aux n bis et n ter ». Article 72 quater A (Non modifié) Le chapitre Ier du titre Ier du livre Ier du code de la consommation est complété par un article L. 111-4 ainsi rédigé : « Art. L. 111-4. – Sans préjudice des obligations d’information prévues à l’article 19 de la loi n° 2004-575 du 21 juin 2004 pour la confiance dans l’économie numérique, toute personne dont l’activité consiste en la fourniture d’informations en ligne permettant la comparaison des prix et des caractéristiques de biens et de services proposés par des professionnels est tenue d’apporter une information loyale, claire et transparente, dont les modalités et le contenu sont fixés par décret. » Article	http://www.assemblee-nationale.fr/14/ta-commission/r1574-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		Comme pour 0459c37a4aea50fc, le texte écrit sous « Art. L. 111-4 » reprend mot pour mot L. 111-5 (version du 2014-03-19) que ce dossier a produite.	même cas que 0459c37a4aea50fc (texte de commission, article 72 quater A non modifié) : « Art. L. 111-4 » écrit correspond mot pour mot à l'article 320, numéro courant L111-5.		2026-09-26
