verdict	cle	chambre	amendement	sort	auteur	dossier	article	segment	longueur_fenetre	vise	nb_segments_fenetre	fenetre	dispositif	segment_texte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	097a1d7e18576ab4	assemblee	78	Adopté	LE GOUVERNEMENT	JORFDOLE000031983191	L822-10	LEGIARTI000033915890:3	60	oui	1	ue, pour l'exercice de ses missions, la commission doit pren	I. – Le code de la consommation, dans sa rédaction résultant de l’ordonnance n° 2016‑301 du 16 mars 2016 relative à la partie législative du code de la consommation, est ainsi modifié : 1° Les articles L. 822‑7 et L. 822‑8 sont abrogés ; 2° L’article L. 822‑9 est ainsi rédigé : « Art. L. 822‑9. – La commission mentionnée à l’article L. 822‑4 assure la diffusion des informations, avis et recommanda […]	Lorsque, pour l'exercice de ses missions, la commission doit prendre connaissance d'informations relevant du secret de fabrication ou d'affaires, elle désigne en son sein un rapporteur. Celui-ci se fait communiquer tous les documents utiles et porte à la connaissance de la commission les informations obtenues.		juste		sonnet-A	sonnet-B		Le dispositif complet du gouvernement (amdt 78) rédige Art. L.822-10, où figure verbatim l'alinéa sur le rapporteur du secret des affaires.	Texte identique mot pour mot, dispositif du gouvernement rédige explicitement l'art. L. 822-10 en entier, vise confirme.		2026-09-24
juste	0a754d9e968137a1	senat	426	Adopté	M. LEMOYNE	JORFDOLE000046027237	L215-1-1	LEGIARTI000046190107:2	60	oui	1	es modalités techniques de nature à garantir une identificat	I. – Alinéas 1 à 6 Remplacer ces alinéas par quatorze alinéas ainsi rédigés : I. – Le code de la consommation est ainsi modifié : 1° Le chapitre V du titre I er du livre II est ainsi modifié : a) Le titre est ainsi rédigé : « Reconduction et modalités de résiliation des contrats » ; b) Après l’article L. 215‑1, il est inséré un article L. 215‑1‑1, ainsi rédigé : « Art. L. 215‑1‑1. – Lorsqu’un cont […]	Un décret fixe notamment les modalités techniques de nature à garantir une identification du consommateur et un accès facile, direct et permanent à la fonctionnalité mentionnée au deuxième alinéa, telles que ses modalités de présentation et d'utilisation. Il détermine les informations devant être fournies par le consommateur.	//www.senat.fr/amendements/2021-2022/828/Amdt_426.html	juste		sonnet-A	sonnet-B		L'amendement crée Art. L.215-1-1 ; l'alinéa sur le décret technique y figure, retouché ensuite (référence d'alinéa et un mot changés).	L'amendement crée explicitement L. 215-1-1 avec cette phrase, retouchée à la marge avant adoption (« deuxième » alinéa au lieu de « premier », « fournies » au lieu de « produites »), vise confirme.		2026-09-24
juste	0b3035a51fa735c7	senat	348 rect. bis	Adopté	M. Joël BIGOT	JORFDOLE000038746653	L441-3	LEGIARTI000041556395:0	60	sans visée	1	echnique, y compris logicielle, par laquelle un metteur sur	Après l'article 4 ter Insérer un article additionnel ainsi rédigé : Après l’article L. 213‑4‑1 du code de la consommation, il est inséré un article L. 213‑4‑1‑…. ainsi rédigé : « Art. L. 213‑4‑1‑…. – Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impossible la réparation ou le reconditionnement d’un appareil hors de ses circuits agréés est interdite. « L […]	Toute technique, y compris logicielle, par laquelle un metteur sur le marché vise à rendre impossible la réparation ou le reconditionnement d'un appareil hors de ses circuits agréés est interdite.	//www.senat.fr/amendements/2018-2019/728/Amdt_348.html	juste		sonnet-A	sonnet-B		L'amendement crée L.213-4-1-…, devenu L.441-3 lors de la publication : le texte en vigueur de L.441-3 reprend verbatim ce premier alinéa.	L'amendement crée l'article avec un numéro provisoire (L. 213-4-1-….) ; le texte, identique mot pour mot, est la première version connue de L441-3 (2020-02-12), même disposition sous son numéro définitif.		2026-09-24
juste	0b9279e0899f236f	assemblee	48	Adopté	M. Frédéric Barbier	JORFDOLE000027383756	L121-46	LEGIARTI000028744509:0	60	sans visée	1	s modalités du mécanisme de signalement prévu à l'article l.	Substituer à l’alinéa 12 les deux alinéas suivants : « Les fournisseurs mentionnés au premier alinéa agrègent les signalements par numéro des émetteurs des appels et messages textuels non sollicités ainsi que par numéro auquel le consommateur est invité à envoyer un message textuel ou qu’il est incité à appeler. Les opérateurs mentionnés au premier alinéa de l’article L. 121-42 sont informés des n […]	Les modalités du mécanisme de signalement prévu à l'article L. 121-42 et les modalités selon lesquelles les opérateurs sont informés des numéros les concernant en application de l'article L. 121-45 sont fixées par décret.		juste		sonnet-A	sonnet-B		Le second alinéa du dispositif (amdt 48), explicitement 'Art. L.121-42-4', est devenu L.121-46 lors de la publication ; texte en vigueur vérifié verbatim (référence interne renumérotée en L.121-45).	L'amendement crée L. 121-42-4 avec cette phrase (référence interne L. 121-42-3) ; seule version connue de L121-46 (2016-03-18, recodification) porte le même texte, avec la même référence renumérotée en L. 121-45 — cohérent avec le renumérotage déjà observé sur L121-44-1→L121-45.		2026-09-24
faux	0b9beca35e18a2c2	assemblee	884	Adopté	Mme Louise Morel	JORFDOLE000047533100	L133-1	LEGIARTI000049566973:0	60	sans visée	1	chiffre d'affaires mondial hors taxes réalisé au cours de l'	Rétablir le II de l’alinéa 5 dans la rédaction suivante : « II. – L’Autorité de régulation de la communication audiovisuelle et numérique peut mettre en demeure une personne dont l’activité est d’éditer un service de communication au public en ligne permettant l’accès à un contenu pornographique de se conformer, dans un délai d’un mois , au référentiel mentionné au deuxième alinéa du I. Elle rend  […]	Est puni d'un emprisonnement de deux ans et d'une amende de 300 000 euros, dont le montant peut être porté, de manière proportionnée aux avantages tirés du délit, à 6 % du chiffre d'affaires mondial hors taxes réalisé au cours de l'exercice précédent pour une personne morale, le fait pour un fournisseur de places de marché :		faux		sonnet-A	sonnet-B		Le dispositif sanctionne un défaut de vérification d'âge par l'Arcom (contenu pornographique), le segment sanctionne pénalement les fournisseurs de places de marché : formule passe-partout sur le chiffre d'affaires mondial.	Formule passe-partout de sanction (% du chiffre d'affaires mondial) : l'amendement porte sur la loi de 1986 (ARCOM, contenus pornographiques), sans rapport avec L133-1 (fournisseurs de places de marché) du code de la consommation.		2026-09-24
juste	0bad083b6beb1919	assemblee	981	Adopté	LE GOUVERNEMENT	JORFDOLE000027383756	L121-82-2	LEGIARTI000028740783:0	60	oui	1	le titre de maître-restaurateur distingue les personnes phys	Après l’article L. 121-82 du code de la consommation, est insérée une section 10 bis ainsi rédigée : « Section 10 bis « Qualité et transparence dans l’élaboration des plats proposés dans le cadre d’une activité de restauration commerciale « Art. L. 121-82-1. - Les personnes ou entreprises qui transforment ou distribuent des produits alimentaires dans le cadre d’une activité de restauration commerc […]	Le titre de maître-restaurateur distingue les personnes physiques qui dirigent une entreprise exploitant un fonds de commerce de restauration ou y exercent leur activité pour la qualité de leur établissement et de leur cuisine.		juste		sonnet-A	sonnet-B		Le dispositif du gouvernement (amdt 981) crée Art. L.121-82-2, dont le premier alinéa sur le maître-restaurateur correspond au mot près au segment.	Dispositif du gouvernement crée explicitement L. 121-82-2 avec ce texte mot pour mot, vise confirme.		2026-09-24
juste	0c2d84c9c85e0e7f	assemblee	674	Adopté	M. Razzy Hammadi	JORFDOLE000027383756	L121-101	LEGIARTI000028741131:2	60	sans visée	1	° le numéro d'inscription au registre du commerce et des soc	Compléter cet article par les vingt-quatre alinéas suivants : « Section 15 « Contrats d’achat de métaux précieux « Art. L. 121‑98. – Tout professionnel proposant des opérations d’achat de métaux précieux, notamment d’or, d’argent ou de platine, sous quelque forme que se soit, auprès des consommateurs, doit, par voie d’affichage, indiquer les prix proposés, selon des modalités fixées par arrêté du  […]	2° Le numéro d'inscription au registre du commerce et des sociétés ou au répertoire des métiers ;		juste		sonnet-A	sonnet-B		Le 2° du dispositif (amdt 674), au sein de l'Art. L.121-98-2 créé, est devenu L.121-101 lors de la publication ; texte en vigueur vérifié identique.	Même liste de mentions (2°), texte identique mot pour mot ; l'amendement numérotait provisoirement L. 121-98-2 (renvoi interne à L. 121-99-1), la version en vigueur au 2014-03-19 de L121-101 porte le même texte avec renvoi à L. 121-100 — renumérotation à l'adoption, même disposition.		2026-09-24
juste	0def8d6ad26cab63	assemblee	30	Adopté	M. Jean-Louis Bricout	JORFDOLE000027383756	L121-107	LEGIARTI000028741260:1	60	oui	1	'identité du professionnel, ses adresses postale et électron	I. – Après l’alinéa 35, insérer les vingt-cinq alinéas suivants : « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121‑105. – Les dispositions de la présente section s’appliquent aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en v […]	1° L'identité du professionnel, ses adresses postale et électronique, ses coordonnées téléphoniques ainsi que celles de son site internet s'il en dispose ;		juste		sonnet-A	sonnet-B		Le 1° du dispositif (amdt 30), au sein de l'Art. L.121-106 créé, est devenu L.121-107 lors de la publication ; texte en vigueur vérifié identique.	Toute la « Section 17 » a été décalée d'un cran à l'adoption (Art. L121-105→106, 106→107...) ; le 1° de la liste des mentions, identique mot pour mot, est bien celui de l'amendement, seule la numérotation a bougé — confirmé par le renvoi interne cohérent (« L121-106 ») dans la même version.		2026-09-24
juste	0f23775857e66b20	assemblee	18	Adopté	Mme Catherine Vautrin	JORFDOLE000032319792	L732-3	LEGIARTI000033612444:2	60	oui	1	les créanciers disposent d'un délai fixé par décret pour ref	Rétablir cet article dans la rédaction suivante : « I. – Le titre III du livre VII du code de la consommation est ainsi modifié : 1° À l’intitulé du chapitre Ier, les mots : « de la capacité de remboursement » sont remplacés par les mots : « du montant des remboursements » ; 2° À l’article L. 731‑1, les mots : « la capacité de remboursement est fixée » sont remplacés par les mots : « le montant de […]	Les créanciers disposent d'un délai fixé par décret pour refuser la proposition de plan conventionnel de redressement élaborée par la commission. En l'absence de réponse dans ce délai, l'accord des créanciers est réputé acquis.		juste		sonnet-A	sonnet-B		Le dispositif (amdt 18, Vautrin) complète explicitement L.732-3 par cet alinéa sur le délai des créanciers, verbatim.	Dispositif explicite « L'article L. 732-3 est complété par un alinéa » suivi du texte identique mot pour mot, vise confirme.		2026-09-24
juste	110cd573577f5c3f	senat	288	Adopté	M. YUNG	JORFDOLE000026795365	L331-3-1	LEGIARTI000027860258:5	60	oui	2	de la décision déclarant la recevabilité de la demande, le d	Après l’article 18 Insérer un article ainsi rédigé : L’article L. 331-3-1 du code de la consommation est complété par un alinéa ainsi rédigé : « À compter de la décision déclarant la recevabilité de la demande, le délai de trente jours mentionné au deuxième alinéa de l’article L. 113-3 du code des assurances, lorsqu’il est applicable, est porté à cent vingt jours pour les assurances ayant pour obj […]	A compter de la décision déclarant la recevabilité de la demande, le délai de trente jours mentionné au deuxième alinéa de l'article L. 113-3 du code des assurances, lorsqu'il est applicable, est porté à cent vingt jours pour les assurances ayant pour objet la garantie de remboursement d'un emprunt relevant du chapitre II du titre Ier du présent livre III et figurant dans l'état du passif définiti […]	//www.senat.fr/amendements/2012-2013/423/Amdt_288.html	juste		sonnet-A	sonnet-B		L'amendement complète directement L.331-3-1 par cet alinéa, quasi identique au segment.	Texte quasi identique mot pour mot (léger toilettage : « procédures » → « procédures d'exécution »), l'amendement complète explicitement L. 331-3-1, vise confirme.		2026-09-24
