verdict	cle	voie	hote	legi	distance_hote	texte	article_du_texte	numero_cite	code_cite	article_du_fonds	mention_hote	contexte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	0355df104fa28291	citation	suppose	oui	38899	assemblee/14-ta-ta0176.asp	5	L121-31	code de la consommation	L121-31 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Les dispositions de l'article L. 34-5 du code des postes et communications électroniques sont applicables aux services financiers. Les techniques de communication à distance destinées à la commercialisation de services financiers autres que celles mention […]	es. Section 2 Démarchage et vente à distance Article 5 Les sections 2 et 3 du chapitre Ier du titre II du livre Ier du code de la consommation sont ainsi rédigées : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ d’applicat	courir le jour où le fournisseur reçoit notification par le consommateur de sa volonté de se rétracter. Au-delà du délai de trente jours, la somme due est, de plein droit, productive d’intérêts au taux légal en vigueur. « Le consommateur restitue au fournisseur, dans les meilleurs délais et au plus tard dans les trente jours, toute somme et tout bien qu’il a reçus de ce dernier. Ce délai commence à courir à compter du jour où le consommateur communique au fournisseur sa volonté de se rétracter. « Art. L. 121-31. – L’article L. 34-5 du code des postes et communications électroniques est applicable aux services financiers. « Les techniques de communication à distance destinées à la commercialisation de services financiers autres que celles mentionnées au même article L. 34-5 ne peuvent être utilisées que si le consommateur n’a pas manifesté son opposition. « Les mesures prévues au présent article ne doivent pas entraîner de frais pour le consommateur. « Art. L. 121-32. – Lorsque les part	http://www.assemblee-nationale.fr/14/ta/ta0176.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-31 » sur l’applicabilité de l’article L. 34-5 aux services financiers reprend le fonds L121-31.	L. 121-31 écrit dans la citation (services financiers à distance) correspond mot pour mot au fonds.		2026-09-26
juste	036eaee606741175	citation	suppose	oui	298	assemblee/14-ta-commission-r1773-a0.asp	5	L121-34	code de la consommation	L121-34 (1993-07-27) — écrit par la loi du dossier, 2014-06-14 : Le consommateur qui ne souhaite pas faire l'objet de prospection commerciale par voie téléphoni […] ‖ avant, 1993-07-27 : Les règles relatives aux ventes directes aux consommateurs ainsi qu'à la commercialisation des productions déclassées sont fixées par l'article 39  […]	itions de la présente section sont d’ordre public. » II bis. – Les dispositions des articles L. 121-29 et L. 311-36 du code de la consommation, dans leur rédaction issue de la présente loi, entrent en vigueur le 26 juillet 2014 et s’appliquent aux offres émises à compter de cett	ou plusieurs États membres de l’Union européenne. « Art. L. 121-33. – Les dispositions de la présente section sont d’ordre public. » II bis. – Les dispositions des articles L. 121-29 et L. 311-36 du code de la consommation, dans leur rédaction issue de la présente loi, entrent en vigueur le 26 juillet 2014 et s’appliquent aux offres émises à compter de cette date. III. – La section 4 du même chapitre premier est ainsi rédigée : « Section 4 « Régime d’opposition au démarchage téléphonique « Art. L. 121-34. – Le consommateur qui ne souhaite pas faire l’objet de prospection commerciale par voie téléphonique peut gratuitement s’inscrire sur une liste d’opposition au démarchage téléphonique. « Il est interdit à un professionnel, directement ou par l’intermédiaire d’un tiers agissant pour son compte, de démarcher téléphoniquement un consommateur inscrit sur cette liste, sauf en cas de relations contractuelles préexistantes. « Lorsqu’un professionnel est amené à recueillir auprès d’u	http://www.assemblee-nationale.fr/14/ta-commission/r1773-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-34 » sur l’inscription sur liste d’opposition au démarchage téléphonique reprend le fonds L121-34, résolu par le contenu (docs/47).	L. 121-34 écrit dans la citation (liste d'opposition au démarchage téléphonique) correspond mot pour mot au fonds.		2026-09-26
juste	03dbcc4e9550c188	citation	suppose	oui	1080	assemblee/14-ta-ta0176.asp	1er	L423-2	code de la consommation	L423-2 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : L'action de groupe est introduite selon des modalités fixées par décret en Conseil d'Etat.	ir les numéros : 1015, 1156, 1110, 1116 et 1123. Chapitre Ier Action de groupe Article 1er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « Chapitre III « Action de groupe « Section 1 « Champ d’application de l’action de group	ou contractuelles : « 1° À l’occasion de la vente de biens ou de la fourniture de services ; « 2° Ou lorsque ces préjudices résultent de pratiques anticoncurrentielles au sens du titre II du livre IV du code de commerce ou des articles 101 et 102 du traité sur le fonctionnement de l’Union européenne. « Seule la réparation des préjudices matériels résultant d’une atteinte au patrimoine des consommateurs et résultant d’une des causes mentionnées aux 1° et 2° peut être poursuivie par cette action. « Art. L. 423-2. – L’action de groupe est introduite selon des modalités fixées par décret en Conseil d’État. « Section 2 « Jugement sur la responsabilité « Art. L. 423-3. – Dans la même décision, le juge constate que les conditions de recevabilité mentionnées à l’article L. 423-1 sont réunies et statue sur la responsabilité du professionnel. Il définit le groupe des consommateurs à l’égard desquels la responsabilité du professionnel est engagée et en fixe les critères de rattachement. « Le juge	http://www.assemblee-nationale.fr/14/ta/ta0176.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 423-2 » sur les modalités de l’action de groupe reprend le fonds L423-2 mot pour mot.	L. 423-2 écrit dans la citation (modalités de l'action de groupe) correspond mot pour mot au fonds.		2026-09-26
juste	0417a9268af3196a	citation	suppose	oui	13791	assemblee/14-ta-ta0295.asp	9	L121-20	code de la consommation	L121-20 (1993-07-27) — écrit par la loi du dossier, 2014-06-14 : Sans préjudice de l'article L. 121-19-1, le professionnel qui contacte un consommateur par télé […] ‖ avant, 2005-12-01 : Le consommateur dispose d'un délai de sept jours francs pour exercer son droit de rétractation sans avoir à justifier de motifs ni à payer de pénal […]	eurs. Section 2 Démarchage et vente à distance Article 9 I. – La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ d’applicatio	ées par le professionnel qui a conclu ce contrat ou par d’autres prestataires de services, sans préjudice de son droit de recours contre ceux-ci. « Toutefois, il peut s’exonérer de tout ou partie de sa responsabilité en apportant la preuve que l’inexécution ou la mauvaise exécution du contrat est imputable soit au consommateur, soit au fait, imprévisible et insurmontable, d’un tiers au contrat, soit à un cas de force majeure. « Sous-section 5 « Démarchage téléphonique et prospection commerciale « Art. L. 121-20. – Sans préjudice de l’article L. 121-19-1, le professionnel qui contacte un consommateur par téléphone en vue de conclure ou de modifier un contrat portant sur la vente d’un bien ou sur la fourniture d’un service indique au début de la conversation son identité, le cas échéant l’identité de la personne pour le compte de laquelle il effectue cet appel et la nature commerciale de celui-ci. « À la suite d’un démarchage par téléphone, le professionnel adresse au consommateur, sur p	http://www.assemblee-nationale.fr/14/ta/ta0295.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-20 » sur le démarchage téléphonique reprend le fonds L121-20 mot pour mot.	L. 121-20 écrit dans la citation (démarchage téléphonique) correspond mot pour mot au fonds.		2026-09-26
juste	04412dc5908a8200	citation	suppose	oui	9784	assemblee/14-projets-pl3872.asp	18 sexies	L741-2	code de la consommation	L741-2 (2016-07-01) — écrit par la loi du dossier, 2018-01-01 : En l'absence de contestation dans les conditions prévues à l'article L. 741-4, le rétablissement […] ‖ avant, 2016-07-01 : En l'absence de contestation, le juge du tribunal d'instance confère force exécutoire à la recommandation de la commission, après en avoir vérifié  […]	nsommation, dans sa rédaction résultant de l’ordonnance n° 2016-301 du 14 mars 2016 relative à la partie législative du code de la consommation, est ainsi modifié : 1° Au premier alinéa de l’article L. 711-5, les références : « L. 741-3, L. 741-7, L. 741-8 » sont remplacées par l	s liquidation judiciaire « Section 1 « Décision de la commission imposant un rétablissement personnel sans liquidation judiciaire « Art. L. 741-1. – Si l’examen de la demande de traitement de la situation de surendettement fait apparaître que le débiteur se trouve dans la situation irrémédiablement compromise définie au deuxième alinéa de l’article L. 724-1 et ne possède que des biens mentionnés au 1° du même article, la commission impose un rétablissement personnel sans liquidation judiciaire. « Art. L. 741-2. – En l’absence de contestation dans les conditions prévues à l’article L. 741-4, le rétablissement personnel sans liquidation judiciaire entraîne l’effacement de toutes les dettes non professionnelles du débiteur, arrêtées à la date de la décision de la commission, à l’exception des dettes mentionnées aux articles L. 177-4 et L. 711-5 et des dettes dont le montant a été payé au lieu et place du débiteur par la caution ou le coobligé, personnes physiques. « Le rétablissement pers	https://www.assemblee-nationale.fr/14/projets/pl3872.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 741-2 » sur l’effacement des dettes reprend le fonds L741-2 mot pour mot.	Le fonds L. 741-2 (vérifié en base, version 2018) correspond mot pour mot à la citation.		2026-09-26
juste	046a589da7c5981d	citation	suppose	oui	394	assemblee/15-ta-commission-r4511-a0.asp	5	L122-24	code de la consommation	L122-24 (2022-01-01) — écrit par la loi du dossier, 2022-01-01 : Toute publicité pratiquée en dehors des magasins relative à une opération de dégagement de produits alimentaires ou de catégories de produits alimentaires définis par décret, à l'exception des fruits et légumes frais, associant plusieurs magasins est auto […]	érateur a connaissance de cette information en application d’une réglementation nationale ou européenne ». Article 5 Le code de la consommation est ainsi modifié : 1° Au 1° de l’article L. 121-22, après le mot : « titre », sont insérés les mots : « soit de l’article L. 122-24 du	aissance de cette information en application d’une réglementation nationale ou européenne ». Article 5 Le code de la consommation est ainsi modifié : 1° Au 1° de l’article L. 121-22, après le mot : « titre », sont insérés les mots : « soit de l’article L. 122-24 du présent code, » ; 2° La section 3 du chapitre II du titre II du livre Ier est complétée par une sous-section 7 ainsi rédigée : « Sous-section 7 « Opérations de dégagement relatives aux produits agricoles ou de première transformation « Art. L. 122-24. – Toute publicité pratiquée en dehors des magasins relative à une opération de dégagement de produits alimentaires ou de catégories de produits alimentaires définis par décret, à l’exception des fruits et légumes frais, associant plusieurs magasins est autorisée par l’autorité administrative compétente après avis de l’organisation interprofessionnelle concernée. « L’avis de l’organisation interprofessionnelle est réputé favorable en l’absence de réponse dans un délai fixé par l	https://www.assemblee-nationale.fr/15/ta-commission/r4511-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 122-24 » sur la publicité de dégagement de produits alimentaires reprend le fonds L122-24.	L. 122-24 écrit dans la citation (dégagement de produits alimentaires) correspond mot pour mot au fonds.		2026-09-26
juste	049fcdbf16fd9582	citation	suppose	oui	16617	senat/petite-loi-ameli-2013-2014-348.html	5	L121-21-2	code de la consommation	L121-21-2 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Le consommateur informe le professionnel de sa décision de rétractation en lui adressant, avant l'expiration du délai prévu à l'article L. 121-21, le formulaire de rétractation mentionné au 2° du I de l'article L. 121-17 ou toute autre déclaration, dénu […]	A, I AB, I AC.  (Supprimés) I A, I B, I C.  (Supprimés) I.  La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ dapplicatio	tractation nont pas été fournies au consommateur dans les conditions prévues au 2° du I de larticle L. 121-17, le délai de rétractation est prolongé de douze mois à compter de lexpiration du délai de rétractation initial, déterminé conformément à larticle L. 121-21. « Toutefois, lorsque la fourniture de ces informations intervient pendant cette prolongation, le délai de rétractation expire au terme dune période de quatorze jours à compter du jour où le consommateur a reçu ces informations. « Art. L. 121-21-2.  Le consommateur informe le professionnel de sa décision de rétractation en lui adressant, avant lexpiration du délai prévu à larticle L. 121-21, le formulaire de rétractation mentionné au 2° du I de larticle L. 121-17 ou toute autre déclaration, dénuée dambiguïté, exprimant sa volonté de se rétracter. « Le professionnel peut également permettre au consommateur de remplir et de transmettre en ligne, sur son site internet, le formulaire ou la déclaration prévus au premier	http://www.senat.fr/petite-loi-ameli/2013-2014/348.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-21-2 » sur l’information du professionnel de la rétractation reprend le fonds L121-21-2.	L. 121-21-2 écrit dans la citation (formulaire de rétractation) correspond mot pour mot au fonds.		2026-09-26
juste	04d640be012e86e4	citation	suppose	oui	10230	assemblee/14-ta-commission-r1773-a0.asp	5	L121-19	code de la consommation	L121-19 (1993-07-27) — écrit par la loi du dossier, 2014-06-14 : Lorsque le contrat est conclu à distance, le professionnel fournit au consommateur, de manière  […] ‖ avant, 2010-07-25 : I.-Le consommateur doit recevoir, par écrit ou sur un autre support durable à sa disposition, en temps utile et au plus tard au moment de la livrai […]	I AB, I AC. – (Supprimés) I A, I B, I C. – (Supprimés) I. – La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ d’applic	s la limite des pièces de rechange et travaux strictement nécessaires pour répondre à l’urgence. « Pour les contrats mentionnés aux 1° et 2° du présent article, le consommateur dispose d’un droit de résiliation du contrat à tout moment et sans préavis, frais ou indemnité et d’un droit au remboursement, dans un délai de quinze jours, des sommes versées au prorata de la durée du contrat restant à courir. « Sous-section 4 « Dispositions particulières applicables aux contrats conclus à distance « Art. L. 121-19. – Lorsque le contrat est conclu à distance, le professionnel fournit au consommateur, de manière lisible et compréhensible, les informations prévues au I de l’article L. 121-17 ou les met à sa disposition, par tout moyen adapté à la technique de communication à distance utilisée. « Art. L. 121-19-1. – Lorsque la technique de communication à distance utilisée impose des limites d’espace ou de temps pour la présentation des informations, le professionnel fournit au consommateur,	http://www.assemblee-nationale.fr/14/ta-commission/r1773-a0.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-19 » sur les informations à fournir pour un contrat à distance reprend le fonds L121-19.	L. 121-19 écrit dans la citation (information en cas de contrat à distance) correspond mot pour mot au fonds.		2026-09-26
juste	04eaedcbdd1f4829	citation	suppose	oui	6277	assemblee/14-ta-ta0295.asp	98	L218-5-4	code de la consommation	L218-5-4 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : S'il est établi qu'un produit a été mis sur le marché sans avoir été l'objet de l'autorisation, de l'enregistrement ou de la déclaration exigé par la réglementation applicable à ce produit, le préfet ou, à Paris, le préfet de police peut ordonner la susp […]	répression des fraudes » sont supprimés ; 2° Le 2° de l’article L. 557-59 est abrogé. Article 93 L’article L. 218-2 du code de la consommation est complété par deux alinéas ainsi rédigés : « Les rapports d’analyse ou d’essai, avis ou autres documents justifiant les mesures, y co	tée par des articles L. 218-5-3 à L. 218-5-5 ainsi rédigés : « Art. L. 218-5-3. – Lorsque les informations prévues au premier alinéa du I de l’article L. 221-1-2 sont insuffisantes, le préfet ou, à Paris, le préfet de police peut ordonner par arrêté, dans un délai qu’il fixe, qu’elles figurent sur les produits, sur leurs emballages ou dans les documents les accompagnant. « Les frais résultant de la mise en œuvre de ces mesures sont à la charge des opérateurs désignés dans l’arrêté préfectoral. « Art. L. 218-5-4. – S’il est établi qu’un produit a été mis sur le marché sans avoir été l’objet de l’autorisation, de l’enregistrement ou de la déclaration exigé par la règlementation applicable à ce produit, le préfet ou, à Paris, le préfet de police peut ordonner la suspension de sa mise sur le marché et son retrait jusqu’à la mise en conformité avec la réglementation en vigueur. « Art. L. 218-5-5. – Les agents habilités à constater les infractions ou manquements au présent livre ou aux text	http://www.assemblee-nationale.fr/14/ta/ta0295.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 218-5-4 » sur la suspension de mise sur le marché reprend le fonds L218-5-4 mot pour mot.	Le fonds L. 218-5-4 (vérifié en base) correspond mot pour mot à la citation, la même séquence L.218-5-3 à -5 est confirmée par une autre entrée de la fiche.		2026-09-26
juste	0573b4c271eac368	citation	suppose	oui	238	senat/leg-tas23-114.html	1er	L132-29	code de la consommation	L132-29 (2024-04-24) — écrit par la loi du dossier, 2024-04-24 : Tout manquement aux 1,2 à 6 et 9 de l'article 5, à l'article 7 et au c du 1 de l'article 19 du règlement (UE) 2023/1804 du Parlement européen et du Conseil du 13 septembre 2023 sur le déploiement d'une infrastructure pour carburants alternatifs et abrogea […]	IÈRE ÉCONOMIQUE ET FINANCIÈRE Chapitre Ier Dispositions relatives au droit de la consommation Article 1er  I. – Le code de la consommation est ainsi modifié :  1° La section 2 du chapitre II du titre III du livre Ier est complétée par une sous-section 4 ainsi rédigée : 	écologique, de droit pénal, de droit social et en matière agricole TITRE Ier DISPOSITIONS D’ADAPTATION AU DROIT DE L’UNION EUROPÉENNE EN MATIÈRE ÉCONOMIQUE ET FINANCIÈRE Chapitre Ier Dispositions relatives au droit de la consommation Article 1er  I. – Le code de la consommation est ainsi modifié :  1° La section 2 du chapitre II du titre III du livre Ier est complétée par une sous-section 4 ainsi rédigée :  « Sous-section 4  « Infrastructures de recharge et de ravitaillement  « Art. L. 132-29. – Tout manquement aux 1, 2 à 6 et 9 de l’article 5, à l’article 7 et au c du 1 de l’article 19 du règlement (UE) 2023/1804 du Parlement européen et du Conseil du 13 septembre 2023 sur le déploiement d’une infrastructure pour carburants alternatifs et abrogeant la directive 2014/94/UE est passible d’une amende administrative dont le montant ne peut excéder 15 000 € pour une personne physique et 75 000 € pour une personne morale.  « Cette amende est prononcée dans les conditio	https://www.senat.fr/leg/tas23-114.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 132-29 » sur l’amende pour manquement au règlement UE 2023/1804 reprend le fonds L132-29 mot pour mot.	L. 132-29 écrit dans la citation (amende infrastructures de recharge) correspond mot pour mot au fonds.		2026-09-26
juste	059abf01e6050b12	citation	suppose	oui	5430	senat/leg-pjl13-283.html	1 er	L423-7	code de la consommation	L423-7 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : Le juge fixe le délai dans lequel doit intervenir la réparation des préjudices des consommateurs lésés, ainsi que celui ouvert, à cette échéance, pour le saisir en application de l'article L. 423-12 des demandes d'indemnisation auxquelles le professionnel  […]	RELATIF À LA CONSOMMATION TEXTE DE LA COMMISSION CHAPITRE I ER Action de groupe Article 1 er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « CHAPITRE III « Action de groupe « Section 1 « Champ d'application de l'action de group	n au profit de l'association. « Un décret en Conseil d'État fixe les conditions d'application de la présente section. « Section 3 « Liquidation des préjudices et exécution « Art. L. 423-5 . - (Non modifié ) « Art. L. 423-6 . - (Non modifié) Le juge ayant statué sur la responsabilité tranche les difficultés qui s'élèvent à l'occasion de la phase de liquidation des préjudices. « Il statue dans un même jugement sur toutes les demandes d'indemnisation auxquelles le professionnel n'a pas fait droit. « Art. L. 423-7 . - (Non modifié) « Section 4 « Médiation « Art. L. 423-8 et L. 423-9 . - (Non modifiés) « Section 5 « Modalités spécifiques à l'action de groupe intervenant dans le domaine de la concurrence « Art. L. 423-10. - Lorsque les manquements reprochés au professionnel portent sur le respect des règles définies au titre II du livre IV du code de commerce ou des articles 101 et 102 du traité sur le fonctionnement de l'Union européenne, la responsabilité du professionnel ne peut être pron	http://www.senat.fr/leg/pjl13-283.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 423-7 » est marqué « (Non modifié) » sans texte propre, mais sa place dans la même série non glissée (L423-2, L423-5 confirmés ailleurs dans ce dossier) désigne bien le fonds L423-7.	Le passage écrit « Art. L. 423-7. - (Non modifié) » sans reprendre le texte, mais sa position dans la séquence L.423-5/6/7/8-9/10 vérifiée en base coïncide exactement avec celle du fonds L. 423-7 (délai de réparation) — pas de glissement.		2026-09-26
juste	059ad1409490011f	citation	suppose	oui	1241	assemblee/14-ta-ta0295.asp	18	L114-3	code de la consommation	L114-3 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Les dispositions du présent chapitre sont d'ordre public.	sfaites ». Section 4 Paiement, livraison et transfert de risque Article 18 Le chapitre IV du titre Ier du livre Ier du code de la consommation est ainsi rédigé : « Chapitre IV « Paiements supplémentaires « Art. L. 114-1. – Préalablement à la conclusion d’un contrat de vente ou d	u, de gaz ou d’électricité, lorsqu’ils ne sont pas conditionnés dans un volume délimité ou en quantité déterminée, ainsi que sur la fourniture de chauffage urbain et de contenu numérique non fourni sur un support matériel. « Art. L. 114-2. – Tout manquement à l’article L. 114-1 est passible d’une amende administrative dont le montant ne peut excéder 3 000 € pour une personne physique et 15 000 € pour une personne morale. L’amende est prononcée dans les conditions prévues à l’article L. 141-1-2. « Art. L. 114-3. – Les dispositions du présent chapitre sont d’ordre public. » Article 19 Après le premier alinéa de l’article L. 122-3 du même code, il est inséré un alinéa ainsi rédigé : « Le premier alinéa du présent article s’applique aux contrats portant sur la fourniture d’eau, de gaz ou d’électricité, lorsqu’ils ne sont pas conditionnés dans un volume délimité ou en quantité déterminée, ainsi que sur la fourniture de chauffage urbain et de contenu numérique non fourni sur support matérie	http://www.assemblee-nationale.fr/14/ta/ta0295.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 114-3 » (« Les dispositions du présent chapitre sont d’ordre public ») reprend le fonds L114-3 mot pour mot.	L. 114-3 écrit dans la citation (ordre public) correspond mot pour mot au fonds.		2026-09-26
juste	05a955330cca0604	citation	suppose	oui	326	assemblee/14-ta-ta0802.asp	21	L224-42-2	code de la consommation	L224-42-2 (2018-05-25) — écrit par la loi du dossier, 2018-05-25 : Cette récupération s'exerce conformément aux conditions prévues à l'article 20 du règlement (UE) n° 2016/679 du Parlement européen et du Conseil du 27 avril 2016 relatif à la protection des personnes physiques à l'égard du traitement des données à carac […]	formation. » Section 2 Portabilité et récupération des données Article 21 A (Supprimé) Article 21 I. – Le livre II du code de la consommation est ainsi modifié : 1° La section 3 du chapitre IV du titre II est complétée par une sous-section 4 ainsi rédigée : « Sous-section 4 « R	bergeur, l’opérateur ou le responsable du système d’information. » Section 2 Portabilité et récupération des données Article 21 A (Supprimé) Article 21 I. – Le livre II du code de la consommation est ainsi modifié : 1° La section 3 du chapitre IV du titre II est complétée par une sous-section 4 ainsi rédigée : « Sous-section 4 « Récupération et portabilité des données « Art. L. 224-42-1. – Le consommateur dispose en toutes circonstances d’un droit de récupération de l’ensemble de ses données. « Art. L. 224-42-2. – Cette récupération s’exerce conformément aux conditions prévues à l’article 20 du règlement (UE) n° 2016/679 du Parlement européen et du Conseil du 27 avril 2016 relatif à la protection des personnes physiques à l’égard du traitement des données à caractère personnel et à la libre circulation de ces données, et abrogeant la directive 95/46/CE, pour les données ayant un caractère personnel, et à la présente sous-section pour les autres. « Art. L. 224-42-3. – Sans préjudice d	http://www.assemblee-nationale.fr/14/ta/ta0802.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 224-42-2 » sur la récupération au sens du règlement UE 2016/679 reprend le fonds L224-42-2 mot pour mot.	L. 224-42-2 écrit dans la citation (renvoi au RGPD) correspond mot pour mot au fonds.		2026-09-26
juste	05c61624fafb4c97	citation	suppose	oui	8506	senat/petite-loi-ameli-2012-2013-810.html	5	L121-18-2	code de la consommation	L121-18-2 (2014-06-14) — écrit par la loi du dossier, 2014-06-14 : Le professionnel ne peut recevoir aucun paiement ou aucune contrepartie, sous quelque forme que ce soit, de la part du consommateur avant l'expiration d'un délai de sept jours à compter de la conclusion du contrat hors établissement. Toutefois, ne sont  […]	2 du code des postes et des communications électroniques. I.  La section 2 du chapitre Ier du titre II du livre Ier du code de la consommation est ainsi rédigée : « Section 2 « Contrats conclus à distance et hors établissement « Sous-section 1 « Définitions et champ dapplicatio	rat comprend, à peine de nullité, toutes les informations mentionnées au I de larticle L. 121-17. « Le contrat mentionne, le cas échéant, laccord exprès du consommateur pour la fourniture dun contenu numérique indépendant de tout support matériel avant lexpiration du délai de rétractation et, dans cette hypothèse, le renoncement de ce dernier à lexercice de son droit de rétractation. « Le contrat est accompagné du formulaire type de rétractation mentionné au 2° du I de larticle L. 121-17. « Art. L. 121-18-2.  Le professionnel ne peut recevoir aucun paiement ou aucune contrepartie, sous quelque forme que ce soit, de la part du consommateur, avant lexpiration dun délai de sept jours à compter de la conclusion du contrat hors établissement. « Toutefois, ne sont pas soumis au premier alinéa : « 1° La souscription à domicile dabonnement à une publication quotidienne et assimilée, au sens de larticle 39 bis du code général des impôts ; « 2° Les contrats à exécution successive, con	http://www.senat.fr/petite-loi-ameli/2012-2013/810.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-18-2 » sur le délai de sept jours avant paiement reprend le fonds L121-18-2 mot pour mot.	L. 121-18-2 écrit dans la citation (délai de paiement hors établissement) correspond mot pour mot au fonds.		2026-09-26
juste	05c9ebe8cd27888b	citation	suppose	oui	13166	assemblee/14-ta-ta0792.asp	18 sexies	L741-8	code de la consommation	L741-8 (2018-01-01) — écrit par la loi du dossier, 2018-01-01 : Avant de statuer, le juge peut faire publier un appel aux créanciers. Il peut vérifier, même d'office, la validité des créances et des titres qui les constatent ainsi que le montant des sommes réclamées et s'assurer que le débiteur se trouve bien dans la s […]	cureur de la République. » Chapitre IV Dispositions relatives au surendettement Article 18 sexies I. – Le livre VII du code de la consommation est ainsi modifié : 1° Au premier alinéa de l’article L. 711-5, les références : « L. 741-3, L. 741-7, L. 741-8 » sont remplacées par le	er à la commission. « Section 3 « Rétablissement personnel sans liquidation judiciaire prononcé par le juge saisi d’un recours à l’encontre des mesures imposées « Art. L. 741-7. – Lorsque le juge d’instance statue en application de l’article L. 733-13, le rétablissement personnel sans liquidation judiciaire emporte les effets mentionnés à l’article L. 741-2. Cependant, dans ce cas, les dettes sont arrêtées à la date du jugement prononçant le rétablissement personnel sans liquidation judiciaire. « Art. L. 741-8. – Avant de statuer, le juge peut faire publier un appel aux créanciers. Il peut vérifier, même d’office, la validité des créances et des titres qui les constatent ainsi que le montant des sommes réclamées et s’assurer que le débiteur se trouve bien dans la situation mentionnée au deuxième alinéa de l’article L. 724-1. Il peut également prévoir toute mesure d’instruction qu’il estime utile. Nonobstant toute disposition contraire, le juge peut obtenir communication de tout renseig	http://www.assemblee-nationale.fr/14/ta/ta0792.asp	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 741-8 » sur l’appel aux créanciers avant de statuer reprend le fonds L741-8 mot pour mot.	Le fonds L. 741-8 (vérifié en base, version 2018) correspond mot pour mot à la citation.		2026-09-26
juste	05e7287525ecdd89	citation	suppose	oui	1189	senat/petite-loi-ameli-2013-2014-348.html	4 bis a	L121-82-2	code de la consommation	L121-82-2 (2014-03-19) — écrit par la loi du dossier, 2014-03-19 : Le titre de maître-restaurateur distingue les personnes physiques qui dirigent une entreprise exploitant un fonds de commerce de restauration ou y exercent leur activité pour la qualité de leur établissement et de leur cuisine. Il est délivré par le rep […]	par la référence : « 199 novovicies ». Article 4 bis A Après la section 10 du chapitre Ier du titre II du livre Ier du code de la consommation, est insérée une section 10 bis ainsi rédigée : « Section 10 bis « Qualité et transparence dans lélaboration des plats proposés dans le	uvent entrer dans la composition des plats faits maison après avoir subi une transformation de leur état brut nécessaire à leur utilisation. « Les modalités de mise en uvre de la mention fait maison, les conditions délaboration des plats faits maison, notamment les cas dans lesquels le lieu délaboration peut être différent du lieu de consommation ou de vente, et celles permettant au consommateur didentifier les plats faits maison et ceux qui ne le sont pas sont précisées par décret. « Art. L. 121-82-2.  Le titre de maître-restaurateur distingue les personnes physiques qui dirigent une entreprise exploitant un fonds de commerce de restauration ou y exercent leur activité, pour la qualité de leur établissement et de leur cuisine. « Il est délivré par le représentant de lÉtat dans le département de létablissement pour lequel le titre est demandé. « Les conditions dans lesquelles le titre de maître-restaurateur est délivré par lautorité administrative et dans lesquelles le	http://www.senat.fr/petite-loi-ameli/2013-2014/348.html	juste		sonnet-juge-a	sonnet-juge-b		« Art. L. 121-82-2 » définit le titre de maître-restaurateur dans les mêmes termes que le fonds L121-82-2 (même dossier que 028aae4db2d1ee51).	L. 121-82-2 écrit dans la citation (titre de maître-restaurateur) correspond mot pour mot au fonds, comme dans l'autre occurrence de la fiche.		2026-09-26
