verdict	cle	chambre	amendement	sort	auteur	dossier	article	segment	longueur_fenetre	vise	nb_segments_fenetre	fenetre	dispositif	segment_texte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	20c3cff109cbc733	assemblee	824	Adopté	M. Michel Piron	JORFDOLE000018730653	L121-20-12	LEGIARTI000019292412:8	60	oui	1	4° aux contrats de prêts viagers hypothécaires définis à l'a	Après l'article 22, insérer l'article suivant : Le code de la consommation est ainsi modifié : 1° Le II de l’article L. 121-20-12 est complété par un 4° ainsi rédigé : « 4° Aux contrats de prêts viagers hypothécaires définis à l’article L. 314-1. » 2° Dans le premier alinéa de l’article L. 314-1, après le mot : « intérêts », sont insérés les mots : « capitalisés annuellement ». 3° L’article L. 314 […]	4° Aux contrats de prêts viagers hypothécaires définis à l'article L. 314-1.	https://www.assemblee-nationale.fr/13/amendements/0842/084200824.asp	juste		sonnet-juge-a	sonnet-juge-b		Le 4° ajouté par l'amendement au II de L.121-20-12 correspond mot pour mot à l'alinéa codifié.	Le 1° de l'amendement 824 complète L. 121-20-12 par un 4° repris mot pour mot.		2026-09-26
juste	228960771c9b0691	assemblee	63	Adopté	M. François Loos	JORFDOLE000020542090	L311-6	LEGIARTI000022422314:3	60	sans visée	1	sque le prêteur offre à l'emprunteur ou exige de lui la sous	Après l’alinéa 6, insérer l’alinéa suivant : « III. – Lorsque le prêteur offre à l’emprunteur ou exige de lui la souscription d’une assurance, le prêteur ou l’intermédiaire de crédit informe l’emprunteur du coût standard de l’assurance, à l’aide d’un exemple chiffré exprimé en euros et par mois. ».	III.-Lorsque le prêteur offre à l'emprunteur ou exige de lui la souscription d'une assurance, le prêteur ou l'intermédiaire de crédit informe l'emprunteur du coût standard de l'assurance, à l'aide d'un exemple chiffré exprimé en euros et par mois.	https://www.assemblee-nationale.fr/13/amendements/2150/215000063.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa III inséré par l'amendement correspond mot pour mot à l'alinéa codifié de L.311-6.	L'amendement 63 insère l'alinéa III après l'alinéa 6, repris mot pour mot dans L. 311-6.		2026-09-26
juste	24407c1b6db13e8d	assemblee	126	Adopté	(non résolu)	JORFDOLE000020913188	L111-1	LEGIARTI000022517087:2	60	oui	1	partient au vendeur de prouver qu'il a exécuté ses obligatio	Après l'article 17, insérer l'article suivant : I. – L'article L. 441-6 du code de commerce est complété par un II et un III ainsi rédigés : « II. – Lorsque le prix d'un service ou d'un type de service ne peut être déterminé a priori ou indiqué avec exactitude, le prestataire de services est tenu de communiquer au destinataire qui en fait la demande la méthode de calcul du prix permettant de vérif […]	III. - En cas de litige portant sur l'application des I et II, il appartient au vendeur de prouver qu'il a exécuté ses obligations.	https://www.assemblee-nationale.fr/13/amendements/2388/238800126.asp	juste		sonnet-juge-a	sonnet-juge-b		Le III de L.111-1, réécrit par l'amendement (« du présent article » en moins), correspond à l'alinéa codifié.	Vérifié en base : le III du nouvel article L. 111-1 (même dispositif que 207, amendement 126) est repris mot pour mot.		2026-09-26
juste	25ddfac077d3acfb	assemblee	519 (2ème rect.)	Adopté	M. François Brottes	JORFDOLE000021673304	L112-7-1	LEGIARTI000022657479:2	60	oui	2	indiquer le nom usuel de l'espèce de truffe utilisée dans l	Après l'article premier bis, insérer l'article suivant : Après l’article L. 112-7 du code de la consommation, il est inséré un article L. 112-7-1 ainsi rédigé : « Art. L. 112-7-1. – L’utilisation de mentions faisant état de présence de truffes ou de produits dérivés dans les produits alimentaires fait l’objet des dispositions suivantes : « 1° Les dénominations « truffé » ou « à la truffe » sont ré […]	La dénomination du produit proposé à la consommation doit indiquer le nom usuel de l'espèce de truffe utilisée dans la composition du produit ;	https://www.assemblee-nationale.fr/13/amendements/2636/263600519.asp	juste		sonnet-juge-a	sonnet-juge-b		La clause du 1° sur le nom usuel de l'espèce de truffe, écrite par l'amendement, devient un point distinct en navette mais en reste le texte.	Le 1° du dispositif de 519 (2e rect.) précise déjà « indiquer le nom usuel de l'espèce de truffe utilisée dans la composition du produit » ; seule la formulation est retouchée.		2026-09-26
juste	2c6285412d0ff911	assemblee	328	Adopté	M. Michel Raison	JORFDOLE000017841208	L121-84-4	LEGIARTI000018047956:0	60	sans visée	1	e communications électroniques comprenant une période initia	à l'amendement n° 183 de Mme de La Raudière ---------- APRÈS L'ARTICLE 6 Avant les mots : « est soumise », rédiger ainsi le début de l’alinéa 2 de cet amendement : « Art.L. 121-84-2-1. – La poursuite à titre onéreux de la fourniture de services de communications électroniques comprenant une période initiale de gratuité, (le reste sans changement). »	La poursuite à titre onéreux de la fourniture de services accessoires à un contrat principal de communications électroniques comprenant une période initiale de gratuité est soumise à l'accord exprès du consommateur à qui ces services sont proposés.	https://www.assemblee-nationale.fr/13/amendements/0351/035100328.asp	douteux	juste	opus-arbitre (arbitrage)	sonnet-juge-b	opus-arbitre	Remplace « faux » (sonnet-juge-a) ; B : « douteux ». L'alinéa suit la structure écrite par 328 (« La poursuite à titre onéreux de la fourniture de services… période initiale de gratuité »), non celle de 183 ; « accessoires à un contrat principal » remis en navette.	328 réécrit le début de l'alinéa 2 de 183 en supprimant justement « accessoires à un contrat principal », mais l'alinéa adopté le réintroduit sans qu'aucun amendement du dossier ne le retrace : impossible de trancher si la rédaction de 328 est retenue sur ce point.	L'alinéa suit la structure écrite par 328 (« La poursuite à titre onéreux de la fourniture de services… période initiale de gratuité »), non celle de 183 ; « accessoires à un contrat principal » remis en navette.	2026-09-26
juste	2f62f911221aee70	assemblee	28	Adopté	M. Nicolas Forissier	JORFDOLE000018730653	L115-27	LEGIARTI000019298952:0	60	oui	1	nstitue une certification de produit ou de service soumise a	Après l'article 36, insérer l'article suivant : I. – L’accréditation est l’attestation de la compétence des organismes qui effectuent des activités d’évaluation de la conformité. Afin de garantir l’impartialité de l’accréditation, il est créé une instance nationale d’accréditation, seule habilitée à délivrer les certificats d’accréditation en France. Un décret en Conseil d’État désigne cette insta […]	Constitue une certification de produit ou de service soumise aux dispositions de la présente section l'activité par laquelle un organisme, distinct du fabricant, de l'importateur, du vendeur, du prestataire ou du client, atteste qu'un produit, un service ou une combinaison de produits et de services est conforme à des caractéristiques décrites dans un référentiel de certification.	https://www.assemblee-nationale.fr/13/amendements/0842/084200028.asp	juste		sonnet-juge-a	sonnet-juge-b		L'amendement réécrit intégralement l'article L.115-27, repris mot pour mot (accord de pluriel excepté).	Vérifié en base : le 2° de l'amendement 28 rédige L. 115-27 mot pour mot (« Constitue une certification de produit ou de service... »).		2026-09-26
juste	31f5fd815f34815e	assemblee	519 (2ème rect.)	Adopté	M. François Brottes	JORFDOLE000021673304	L112-7-1	LEGIARTI000022657479:5	60	oui	1	° le mélange d'espèces de truffe est interdit pour l'élabora	Après l'article premier bis, insérer l'article suivant : Après l’article L. 112-7 du code de la consommation, il est inséré un article L. 112-7-1 ainsi rédigé : « Art. L. 112-7-1. – L’utilisation de mentions faisant état de présence de truffes ou de produits dérivés dans les produits alimentaires fait l’objet des dispositions suivantes : « 1° Les dénominations « truffé » ou « à la truffe » sont ré […]	3° Le mélange d'espèces de truffe est interdit pour l'élaboration des denrées alimentaires mentionnées aux 1° et 2°.	https://www.assemblee-nationale.fr/13/amendements/2636/263600519.asp	juste		sonnet-juge-a	sonnet-juge-b		Le 3° de L.112-7-1 inséré par l'amendement correspond mot pour mot à l'alinéa codifié.	Le 3° du dispositif de 519 (2e rect.) dit déjà « le mélange d'espèces de truffe est interdit... » ; seule « produits »/« denrées alimentaires » est retouché.		2026-09-26
juste	32bf06fa2abbed9c	assemblee	68	Adopté	M. François Loos	JORFDOLE000020542090	L311-42	LEGIARTI000022430399:1	60	sans visée	1	lorsque le contrat de crédit prévoit un délai de rembourseme	Rédiger ainsi l’alinéa 5 : « Lorsque le contrat de crédit prévoit un délai de remboursement supérieur à trois mois, l’intégralité du présent chapitre lui est applicable. ».	Lorsque le contrat de crédit prévoit un délai de remboursement supérieur à trois mois, l'intégralité du présent chapitre lui est applicable.	https://www.assemblee-nationale.fr/13/amendements/2150/215000068.asp	juste		sonnet-juge-a	sonnet-juge-b		« Rédiger ainsi l'alinéa 5 » remplace tout l'alinéa, repris mot pour mot par L.311-42.	L'amendement 68 rédige entièrement l'alinéa 5, repris mot pour mot dans L. 311-42.		2026-09-26
juste	33f34fb0e3aaa32f	assemblee	350	Adopté	LE GOUVERNEMENT	JORFDOLE000020542090	L331-11	LEGIARTI000022423274:1	60	oui	1	enseignements relatifs au dépôt d'un dossier de surendetteme	Compléter cet article par les deux alinéas suivants : « 6° L’article L. 331-11 est complété par un alinéa ainsi rédigé : « Les renseignements relatifs au dépôt d’un dossier de surendettement et à la situation du débiteur ne peuvent être communiqués aux créanciers, aux établissements de paiement et aux établissements de crédit qui tiennent les comptes de dépôt du débiteur, antérieurement à la décis […]	Les renseignements relatifs au dépôt d'un dossier de surendettement et à la situation du débiteur ne peuvent être communiqués aux créanciers, aux établissements de paiement et aux établissements de crédit qui tiennent les comptes de dépôt du débiteur, antérieurement à la décision de recevabilité du dossier, sous peine des sanctions prévues à l'article 226-13 du même code. Ces dispositions ne font  […]	https://www.assemblee-nationale.fr/13/amendements/2150/215000350.asp	juste		sonnet-juge-a	sonnet-juge-b		L'alinéa complet inséré par l'amendement correspond au texte codifié ; seul « du code pénal » devient « du même code » en navette, un renvoi précisé.	L'amendement 350 complète L. 331-11 par l'alinéa jugé, repris mot pour mot.		2026-09-26
juste	37c1cdfd159a4e73	assemblee	28	Adopté	M. Nicolas Forissier	JORFDOLE000018730653	L115-28	LEGIARTI000019298950:1	60	oui	1	sme non encore accrédité pour la certification considérée pe	Après l'article 36, insérer l'article suivant : I. – L’accréditation est l’attestation de la compétence des organismes qui effectuent des activités d’évaluation de la conformité. Afin de garantir l’impartialité de l’accréditation, il est créé une instance nationale d’accréditation, seule habilitée à délivrer les certificats d’accréditation en France. Un décret en Conseil d’État désigne cette insta […]	Un organisme non encore accrédité pour la certification considérée peut, dans des conditions définies par décret, effectuer des certifications, sous réserve d'avoir déposé une demande d'accréditation.	https://www.assemblee-nationale.fr/13/amendements/0842/084200028.asp	juste		sonnet-juge-a	sonnet-juge-b		L'amendement réécrit intégralement l'article L.115-28 ; son second alinéa correspond mot pour mot à l'alinéa codifié.	Vérifié en base : le 3° de l'amendement 28 rédige L. 115-28, dont le deuxième alinéa (« Un organisme non encore accrédité... ») est repris mot pour mot.		2026-09-26
