verdict	cle	voie	hote	legi	distance_hote	texte	article_du_texte	numero_cite	code_cite	article_du_fonds	mention_hote	contexte	url	verdict_bis	verdict_ter	juge	juge_bis	juge_ter	commentaire	commentaire_bis	commentaire_ter	date_jugement
juste	0b1c19e9115a24b3	citation	suppose	oui	10482	senat/petite-loi-ameli-2013-2014-348.html	1er	L423-14	code de la consommation	L423-22 (2014-03-19) L'adhésion au groupe ne fait pas obstacle au droit d'agir selon les voies de droit commun pour obtenir la réparation des préjudices n'entrant pas dans le champ défini par la décision du juge mentionnée à l'article L. 423-3 ou d'un accord homologué en application de l'article L. 423-16.	71 (2013-2014 ). C.M.P. : 347 et 348 (2013-2014). Chapitre IER Action de groupe Article 1er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « Chapitre III « Action de groupe « Section 1 « Champ dapplication de laction de group	à laquelle, selon le cas, le jugement rendu en application des articles L. 423-3 ou L. 423-4-1 nest plus susceptible de recours ordinaire ou de pourvoi en cassation ou de lhomologation prévue à larticle L. 423-9. « Art. L. 423-13.  Les décisions prévues aux articles L. 423‑3 et L. 423-4-1 ainsi que celle résultant de lapplication de larticle L. 423-9 ont également autorité de la chose jugée à légard de chacun des membres du groupe dont le préjudice a été réparé au terme de la procédure. « Art. L. 423-14.  Ladhésion au groupe ne fait pas obstacle au droit dagir selon les voies de droit commun pour obtenir la réparation des préjudices nentrant pas dans le champ défini par la décision du juge mentionnée à larticle L. 423-3 ou dun accord homologué en application de larticle L. 423-9. « Art. L. 423-15.  Nest pas recevable laction prévue à larticle L. 423-1 lorsquelle se fonde sur les mêmes faits, les mêmes manquements et la réparation des mêmes préjudices que ceux ayant	http://www.senat.fr/petite-loi-ameli/2013-2014/348.html	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 1er (petite-loi 348) écrit sous « Art. L. 423-14 » un texte identique à la version 2014-03-19 de L423-22, avec un renvoi interne (L.423-9 dans le texte) cohérent avec le même décalage de +7 déjà vérifié sur L423-8→L423-15 dans ce même texte.	Le contexte cite « Art. L. 423-14. » de l'article 1er du texte (petite loi Sénat 348) : le contenu correspond à celui donné pour L423-22 (2014-03-19) dans article_du_fonds, le renvoi interne (L.423-9 devenu L.423-16) confirmant la renumérotation en navette.	2026-09-20
juste	1093e76a2f9024f1	citation	suppose	oui	6640	assemblee/14-ta-commission-r1773-a0.asp	1er	L423-6	code de la consommation	L423-12 (2014-03-19) Le juge ayant statué sur la responsabilité tranche les difficultés qui s'élèvent à l'occasion de la mise en œuvre du jugement. Il statue dans un même jugement sur toutes les demandes d'indemnisation auxquelles le professionnel n'a pas fait droit.	1 (2013-2014). Commission mixte paritaire : 347. Chapitre IER Action de groupe Article 1er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « Chapitre III « Action de groupe « Section 1 « Champ d’application de l’action de g	l’indemnisation dans les termes de la décision vaut mandat aux fins d’indemnisation au profit de l’association. « Un décret en Conseil d’État fixe les conditions d’application de la présente section. « Section 3 « Mise en œuvre du jugement, liquidation des préjudices et exécution « Art. L. 423-5. – Le professionnel procède à l’indemnisation individuelle des préjudices subis par chaque consommateur, dans les conditions, limites et délais fixés par le jugement mentionné à l’article L. 423-3. « Art. L. 423-6. – Le juge ayant statué sur la responsabilité tranche les difficultés qui s’élèvent à l’occasion de la mise en œuvre du jugement. « Il statue dans un même jugement sur toutes les demandes d’indemnisation auxquelles le professionnel n’a pas fait droit. « Art. L. 423-7. – L'association requérante représente les consommateurs membres du groupe qui n'ont pas été indemnisés par le professionnel dans les délais fixés, aux fins de l'exécution forcée du jugement mentionné au second ali	http://www.assemblee-nationale.fr/14/ta-commission/r1773-a0.asp	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 1er (commission r1773-a0) écrit sous « Art. L. 423-6 » un texte identique mot pour mot à la version 2014-03-19 de L423-12 (mise en œuvre du jugement).	Le contexte cite « Art. L. 423-6. » de l'article 1er du texte AN (r1773-a0) : le contenu correspond mot pour mot à celui donné pour L423-12 (2014-03-19) dans article_du_fonds.	2026-09-20
juste	10cde37f6773fb9c	citation	suppose	oui	9004	assemblee/14-ta-commission-r1574-a0.asp	1er	L423-15	code de la consommation	L423-23 (2014-03-19) N'est pas recevable l'action prévue à l'article L. 423-1 lorsqu'elle se fonde sur les mêmes faits, les mêmes manquements et la réparation des mêmes préjudices que ceux ayant déjà fait l'objet du jugement prévu à l'article L. 423-3 ou d'un accord homologué en application de l'article L. 423-16.	, 809, 810, 792, 793, 795 et T.A. 213 (2012-2013). Chapitre Ier Action de groupe Article 1er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « Chapitre III « Action de groupe « Section 1 « Champ d’application de l’action de group	mesures de publicité, afin de permettre aux consommateurs de se déclarer dans le délai imparti. « Section 6 « Dispositions diverses « Art. L. 423-12 et L. 423-13. – (Non modifiés) « Art. L. 423-14. – (Non modifié) L’adhésion au groupe ne fait pas obstacle au droit d’agir selon les voies de droit commun pour obtenir la réparation des préjudices n’entrant pas dans le champ défini par la décision du juge mentionnée à l’article L. 423-3 ou d’un accord homologué en application de l’article L. 423-9. « Art. L. 423-15. – (Non modifié) N’est pas recevable l’action prévue à l’article L. 423-1 lorsqu’elle se fonde sur les mêmes faits, les mêmes manquements et la réparation des mêmes préjudices que ceux ayant déjà fait l’objet du jugement prévu à l’article L. 423-3 ou d’un accord homologué en application de l’article L. 423-9. « Art. L. 423-16 et L. 423-17. – (Non modifiés) « Section 7 « Dispositions relatives aux outre-mer « Art. L. 423-18. – (Non modifié) » Article 2 I. – La sous-section 2 de l	http://www.assemblee-nationale.fr/14/ta-commission/r1574-a0.asp	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 1er (commission r1574-a0) écrit sous « Art. L. 423-15 » un texte identique à la version 2014-03-19 de L423-23, renvoi interne L.423-9→L.423-16 cohérent avec le décalage déjà vérifié sur les articles voisins du même texte.	Le contexte cite « Art. L. 423-15. » de l'article 1er du texte AN (r1574-a0) : le contenu correspond à celui donné pour L423-23 (2014-03-19) dans article_du_fonds, le renvoi interne (L.423-9 devenu L.423-16) confirmant la renumérotation en navette.	2026-09-20
juste	12c64743fc01fcf4	citation	suppose	oui	1132	assemblee/14-ta-ta0176.asp	11	L121-98	code de la consommation	L121-99 (2014-03-19) Tout professionnel proposant des opérations d'achat de métaux précieux, notamment d'or, d'argent ou de platine, sous quelque forme que ce soit, auprès des consommateurs indique, par voie d'affichage, les prix proposés, selon des modalités fixées par arrêté du ministre chargé de l'économie, pris apr […]	chapitre sont d’ordre public. » Section 5 Autres contrats Article 11 I. – Le chapitre Ier du titre II du livre Ier du code de la consommation est complété par des sections 14 et 15 ainsi rédigées : « Section 14 « Contrats conclus dans les foires et salons « Art. L. 121-97. – Av	article, les offres de contrat faites dans les foires et les salons doivent mentionner, en des termes clairs et lisibles, l’absence de délai de rétractation. « Tout manquement au présent article est passible d’une amende administrative dont le montant ne peut excéder 3 000 € pour une personne physique et 15 000 € pour une personne morale. L’amende est prononcée dans les conditions prévues à l’article L. 141-1-2. « Section 15 « Contrats d’achat de métaux précieux (division et intitulé nouveaux) « Art. L. 121-98 (nouveau). – Tout professionnel proposant des opérations d’achat de métaux précieux, notamment d’or, d’argent ou de platine, sous quelque forme que ce soit, auprès des consommateurs doit, par voie d’affichage, indiquer les prix proposés, selon des modalités fixées par arrêté du ministre chargé de l’économie, après consultation du Conseil national de la consommation. « Art. L. 121-99 (nouveau). – Toute opération d’achat de métaux précieux, notamment d’or, d’argent ou de platine,	http://www.assemblee-nationale.fr/14/ta/ta0176.asp	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 11 (ta0176) écrit sous « Art. L. 121-98 (nouveau) » la même disposition que L121-99 (2014-03-19) : même objet (affichage des prix, métaux précieux), seule la tournure verbale diffère (« doit indiquer » / « indique »).	Le contexte cite « Art. L. 121-98 (nouveau). » de l'article 11 du texte AN (ta0176, 1ère lecture) : le contenu (affichage des prix d'achat de métaux précieux) correspond à celui donné pour L121-99 (2014-03-19) dans article_du_fonds, à une reformulation mineure près (« doit indiquer » devenu « indique »).	2026-09-20
juste	175c1ee90e605a87	citation	suppose	oui	7591	senat/petite-loi-ameli-2013-2014-283.html	11	L121-106	code de la consommation	L121-107 (2014-10-01) Les contrats mentionnés à l'article L. 121-106 sont écrits, le consommateur n'étant engagé que par sa signature. Ces contrats doivent préciser au moins les informations suivantes sous une forme claire, détaillée et aisément accessible : 1° L'identité du professionnel, ses adresses postale et élect […]	................................. Section 5 Autres contrats Article 11 I.  Le chapitre Ier du titre II du livre Ier du code de la consommation est complété par des sections 14 à 17 ainsi rédigées : « Section 14 « Contrats conclus dans les foires et salons « Art. L. 121-97.  Ava	effectivement leur bon état, le délai mentionné à l'article L. 133-3 du code de commerce est porté à dix jours. « Section 17 « Contrats relatifs au gaz de pétrole liquéfié « Art. L. 121-105.  La présente section s'applique aux contrats souscrits par un consommateur ayant pour objet la fourniture de gaz de pétrole liquéfié en vrac, la mise à disposition ou la vente de matériels de stockage de gaz de pétrole liquéfié en vrac d'un poids supérieur à 50 kilogrammes ou l'entretien de tels matériels. « Art. L. 121-106.  Les contrats mentionnés à l'article L. 121-105 sont écrits, le consommateur n'étant engagé que par sa signature. Ces contrats doivent préciser au moins les informations suivantes sous une forme claire, détaillée et aisément accessible : « 1° L'identité du professionnel, ses adresses postale et électronique, ses coordonnées téléphoniques, ainsi que celles de son site internet s'il en dispose ; « 2° La description des produits et des services contractuels et les délais nécessa	http://www.senat.fr/petite-loi-ameli/2013-2014/283.html	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 11 (petite-loi 283) écrit sous « Art. L. 121-106 » un texte identique mot pour mot à la version 2014-10-01 de L121-107, renvoi interne L.121-105→L.121-106 cohérent avec le même décalage de +1.	Le contexte cite « Art. L. 121-106. » de l'article 11 du texte (petite loi Sénat 283) : le contenu correspond mot pour mot à celui donné pour L121-107 (2014-10-01) dans article_du_fonds, le renvoi interne (L.121-105 devenu L.121-106) confirmant le glissement de numérotation.	2026-09-20
juste	19abc9c99690a277	citation	suppose	oui	3197	senat/leg-pjl12-810.html	11	L121-100	code de la consommation	L121-101 (2014-03-19) Le contrat prévu à l'article L. 121-100 doit comporter, à peine de nullité, les mentions suivantes : 1° Le nom et l'adresse complète du professionnel-acheteur ou, s'il s'agit d'une personne morale, sa raison sociale et l'adresse de son siège social ; 2° Le numéro d'inscription au registre du comme […]	chapitre sont d'ordre public. » Section 5 Autres contrats Article 11 I. - Le chapitre I er du titre II du livre I er du code de la consommation est complété par des sections 14 et 15 ainsi rédigées : « Section 14 « Contrats conclus dans les foires et salons « Art. L. 121-97. - Av	uprès des consommateurs indique, par voie d'affichage, les prix proposés, selon des modalités fixées par arrêté du ministre chargé de l'économie, après consultation du Conseil national de la consommation. « Art. L. 121-99. - Toute opération d'achat de métaux précieux, notamment d'or, d'argent ou de platine, sous quelque forme que ce soit, par un professionnel auprès d'un consommateur fait l'objet d'un contrat écrit dont un exemplaire est remis au consommateur-vendeur au moment de sa conclusion. « Art. L. 121-100. - Le contrat prévu à l'article L. 121-99 doit comporter, à peine de nullité, les mentions suivantes : « 1° Le nom et l'adresse complète du professionnel-acheteur ou, s'il s'agit d'une personne morale, sa raison sociale et l'adresse de son siège social ; « 2° Le numéro d'inscription au registre du commerce et des sociétés ou au répertoire des métiers ; « 3° Le cas échéant, le numéro individuel d'identification, si le professionnel est assujetti à la taxe sur la valeur ajoutée e	http://www.senat.fr/leg/pjl12-810.html	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 11 (leg-pjl12-810) écrit sous « Art. L. 121-100 » un texte identique mot pour mot à la version 2014-03-19 de L121-101, renvoi interne L.121-99→L.121-100 cohérent avec le même décalage de +1.	Le contexte cite « Art. L. 121-100. » de l'article 11 du texte Sénat (pjl12-810) : le contenu correspond mot pour mot à celui donné pour L121-101 (2014-03-19) dans article_du_fonds, le renvoi interne (L.121-99 devenu L.121-100) confirmant la renumérotation en navette.	2026-09-20
juste	19eb28f250c96ad9	citation	suppose	oui	5473	assemblee/14-ta-commission-r1156-a0.asp	1er	L423-7	code de la consommation	L423-13 (2014-03-19) L'association requérante représente les consommateurs membres du groupe qui n'ont pas été indemnisés par le professionnel dans les délais fixés, aux fins de l'exécution forcée du jugement mentionné au second alinéa de l'article L. 423-12.	: Assemblée nationale : 1015, 1110, 1116 et 1123. Chapitre Ier Action de groupe Article 1er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « Chapitre III « Action de groupe « Section 1 « Champ d’application de l’action de group	écution « Art. L. 423-5. – Le professionnel procède à l’indemnisation individuelle des préjudices subis par chaque consommateur, dans les conditions, limites et délais fixés par le jugement mentionné à l’article L. 423-3. « Art. L. 423-6. – Le juge ayant statué sur la responsabilité tranche les difficultés qui s’élèvent à l’occasion de la phase de liquidation des préjudices. « Il statue dans un même jugement sur toutes les demandes d’indemnisation auxquelles le professionnel n’a pas fait droit. « Art. L. 423-7. – L’association requérante représente les consommateurs qui n’ont pas été indemnisés par le professionnel dans les délais fixés, aux fins de l’exécution forcée du jugement mentionné au second alinéa de l’article L. 423-6. « Section 4 « Médiation « Art. L. 423-8. – L’association requérante peut participer à une médiation, dans les conditions fixées au chapitre Ier du titre II de la loi n° 95-125 du 8 février 1995 relative à l’organisation des juridictions et à la procédure civile	http://www.assemblee-nationale.fr/14/ta-commission/r1156-a0.asp	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 1er (commission r1156-a0) écrit sous « Art. L. 423-7 » la même disposition que L423-13 (2014-03-19) — texte quasi identique (sans « membres du groupe », ajouté plus tard) et renvoi interne L.423-6→L.423-12 cohérent avec le même décalage de +6.	Le contexte cite « Art. L. 423-7. » de l'article 1er du texte AN (r1156-a0) : le contenu correspond à celui donné pour L423-13 (2014-03-19) dans article_du_fonds (« membres du groupe » ajouté plus tard, renvoi L.423-6 devenu L.423-12).	2026-09-20
juste	1c8e493a8a82bf46	citation	suppose	oui	2885	senat/petite-loi-ameli-2012-2013-810.html	11	L121-99	code de la consommation	L121-100 (2014-03-19) Toute opération d'achat de métaux précieux, notamment d'or, d'argent ou de platine, sous quelque forme que ce soit, par un professionnel auprès d'un consommateur fait l'objet d'un contrat écrit dont un exemplaire est remis au consommateur-vendeur au moment de sa conclusion.	8-5 et L. 138-6.  (Non modifiés) Section 5 Autres contrats Article 11 I.  Le chapitre Ier du titre II du livre Ier du code de la consommation est complété par des sections 14 à 16 ainsi rédigées : « Section 14 « Contrats conclus dans les foires et salons « Art. L. 121-97.  Ava	ctive dintérêts, de plein droit, au taux de lintérêt légal majoré de moitié. « Section 15 « Contrats dachat de métaux précieux « Art. L. 121-98.  Tout professionnel proposant des opérations dachat de métaux précieux, notamment dor, dargent ou de platine, sous quelque forme que ce soit, auprès des consommateurs indique, par voie daffichage, les prix proposés, selon des modalités fixées par arrêté du ministre chargé de léconomie, après consultation du Conseil national de la consommation. « Art. L. 121-99.  Toute opération dachat de métaux précieux, notamment dor, dargent ou de platine, sous quelque forme que ce soit, par un professionnel auprès dun consommateur fait lobjet dun contrat écrit dont un exemplaire est remis au consommateur-vendeur au moment de sa conclusion. « Art. L. 121-100.  Le contrat prévu à larticle L. 121-99 doit comporter, à peine de nullité, les mentions suivantes : « 1° Le nom et ladresse complète du professionnel-acheteur ou, sil sagit dune pe	http://www.senat.fr/petite-loi-ameli/2012-2013/810.html	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 11 (petite-loi 2012-2013-810) écrit sous « Art. L. 121-99 » un texte identique mot pour mot à la version 2014-03-19 de L121-100 (contrat écrit, métaux précieux).	Le contexte cite « Art. L. 121-99. » de l'article 11 du texte (petite loi Sénat 2012-2013-810) : le contenu correspond mot pour mot à celui donné pour L121-100 (2014-03-19) dans article_du_fonds.	2026-09-20
juste	1d73ad812dcc3b5c	citation	suppose	oui	10786	senat/petite-loi-ameli-2013-2014-283.html	11	L121-109	code de la consommation	L121-110 (2014-10-01) Tout projet de modification des conditions contractuelles à l'initiative du professionnel est communiqué par écrit par ce professionnel au consommateur au moins un mois avant son entrée en vigueur, assorti de l'information, énoncée de manière claire, précise et visible, selon laquelle ce dernier p […]	................................. Section 5 Autres contrats Article 11 I.  Le chapitre Ier du titre II du livre Ier du code de la consommation est complété par des sections 14 à 17 ainsi rédigées : « Section 14 « Contrats conclus dans les foires et salons « Art. L. 121-97.  Ava	à la maintenance dudit matériel. « Art. L. 121-107.  La durée des contrats mentionnés à l'article L. 121-105 ne peut excéder trois ans. « Art. L. 121-108.  Tout professionnel proposant les contrats mentionnés à l'article L. 121-105 est tenu à une obligation d'information du consommateur sur la sécurité pendant la durée d'exécution du contrat, dans des conditions définies par arrêté conjoint des ministres chargés de la consommation, de l'énergie et de la sécurité des équipements sous pression. « Art. L. 121-109.  Tout projet de modification des conditions contractuelles à l'initiative du professionnel est communiqué par écrit par ce professionnel au consommateur au moins un mois avant son entrée en vigueur, assorti de l'information, énoncée de manière claire, précise et visible, selon laquelle ce dernier peut, tant qu'il n'a pas expressément accepté les nouvelles conditions, résilier le contrat, sans pénalité de résiliation et sans droit à dédommagement, jusque dans un délai de trois	http://www.senat.fr/petite-loi-ameli/2013-2014/283.html	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 11 (petite-loi 283) écrit sous « Art. L. 121-109 » un texte identique mot pour mot à la version 2014-10-01 de L121-110 (modification des conditions contractuelles).	Le contexte cite « Art. L. 121-109. » de l'article 11 du texte (petite loi Sénat 283) : le contenu correspond mot pour mot à celui donné pour L121-110 (2014-10-01) dans article_du_fonds.	2026-09-20
juste	1d9d7d9398cce10c	citation	suppose	oui	8487	assemblee/14-projets-pl1357.asp	1er	L423-14	code de la consommation	L423-22 (2014-03-19) L'adhésion au groupe ne fait pas obstacle au droit d'agir selon les voies de droit commun pour obtenir la réparation des préjudices n'entrant pas dans le champ défini par la décision du juge mentionnée à l'article L. 423-3 ou d'un accord homologué en application de l'article L. 423-16.	, 792, 793, 795, 809, 810 et T.A. 213 (2012-2013). Chapitre IER Action de groupe Article 1er Le titre II du livre IV du code de la consommation est complété par un chapitre III ainsi rédigé : « Chapitre III « Action de groupe « Section 1 « Champ d’application de l’action de group	on mentionnée à l’article L. 423-10 n’est plus susceptible de recours ordinaires ni de pourvoi en cassation. « Art. L. 423-11-1 (nouveau). – Par dérogation au deuxième alinéa de l’article L. 423-3-1, le juge peut ordonner l’exécution provisoire du jugement mentionné à l’article L. 423-3 pour ce qui concerne les seules mesures de publicité, afin de permettre aux consommateurs de se déclarer dans le délai imparti. « Section 6 « Dispositions diverses « Art. L. 423-12 et L. 423-13. – (Non modifiés) « Art. L. 423-14. – L’adhésion au groupe ne fait pas obstacle au droit d’agir selon les voies de droit commun pour obtenir la réparation des préjudices n’entrant pas dans le champ défini par la décision du juge mentionnée à l’article L. 423-3 ou d’un accord homologué en application de l’article L. 423-9. « Art. L. 423-15. – N’est pas recevable l’action prévue à l’article L. 423-1 lorsqu’elle se fonde sur les mêmes faits, les mêmes manquements et la réparation des mêmes préjudices que ceux ayant	https://www.assemblee-nationale.fr/14/projets/pl1357.asp	juste	juste	sonnet+sonnet	agent:claude-sonnet-5	agent:claude-sonnet-5	accord des deux juges	Art. 1er (pl1357) écrit sous « Art. L. 423-14 » un texte identique à la version 2014-03-19 de L423-22 hormis le renvoi interne (L.423-9 au lieu de L.423-16), cohérent avec le même décalage déjà vérifié ailleurs dans le même dossier.	Le contexte cite « Art. L. 423-14. » de l'article 1er du texte AN (pl1357) : le contenu correspond mot pour mot à celui donné pour L423-22 (2014-03-19) dans article_du_fonds, le renvoi interne (L.423-9 devenu L.423-16) confirmant la renumérotation en navette.	2026-09-20
